             JOBID PARTITION     NAME     USER  ACCOUNT ST       TIME  NODES NODELIST(REASON)
          52239077  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239076  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239075  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239074  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239073  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239072  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239071  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239070  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239069  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239068  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239067  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239066  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239065  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239064  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239063  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239062  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239061  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239060  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239059  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239058  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239057  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239056  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239055  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239054  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239053  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239052  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239051  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239050  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239049  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239048  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239047  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239046  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239045  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239044  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239043  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239042  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239041  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239040  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239039  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239038  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239037  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239036  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239035  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239034  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239033  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239032  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239031  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239030  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239029  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239028  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239027  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239026  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239025  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239024  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239023  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239022  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239021  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239020  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239019  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239018  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239017  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239016  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239015  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239014  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239013  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239012  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239011  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239010  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239009  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239008  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239007  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239006  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239005  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239004  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239003  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239002  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239001  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52239000  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238999  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238998  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238997  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238996  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238995  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238994  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238993  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238992  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238991  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238990  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238989  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238988  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238987  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238986  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238985  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238984  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238983  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238982  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238981  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238980  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238979  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238978  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238977  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238976  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238975  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238974  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238973  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238972  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238971  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238970  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238969  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238968  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238967  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238966  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238965  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238964  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238963  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238962  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238961  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238960  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238959  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238958  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238957  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238956  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238955  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238954  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
          52238953  standard make_fak hsingwel hsingwel PD       0:00      1 (Priority)
